responder,55
venga,55
reales,55
aldea,55
poeta,55
reina,55
suelen,54
darle,54
llamar,54
veinte,54
acaso,54
sois,54
mirando,54
destos,54
dueñas,54
lejos,54
lleno,54
princesa,54
aire,54
esperando,54
tienes,54
fuego,53
blanca,53
discreción,53
dentro,53
miedo,53
dejando,53
plática,53
ahí,53
servir,53
letras,53
doy,53
destas,53
hacienda,53
vencido,53
cuidado,53
oyó,53
ejercicio,53
verdadera,52
iban,52
habrá,52
asimismo,52
acabar,52
diciéndole,52
versos,52
acuerdo,52
quieres,52
contar,52
gigante,52
carro,52
daré,52
risa,52
negocio,51
presencia,51
mujeres,51
burla,51
roque,51
escrito,51
contó,51
montesinos,51
servido,51
llegando,51
esposa,51
sucedido,51
segunda,51
licenciado,51
historias,50
sacar,50
basilio,50
supo,50
moros,50
verdadero,50
poca,50
claro,49
andaba,49
pesar,49
decís,49
enemigos,49
presentes,49
efecto,49
bondad,49
dejado,49
dan,49
señoras,49
deben,49
voy,49
fuerzas,49
trae,49
puesta,49
sacó,49
ruido,49
van,48
disparates,48
término,48
respuesta,48
blanco,48
salud,48
sepa,48
nuestras,48
diré,48
conocido,48
vestidos,48
moro,48
pusieron,48
dónde,48
sobrina,48
especialmente,48
personas,48
acá,47
dices,47
género,47
perder,47
cinco,47
pesadumbre,47
pidió,47
toca,47
aquél,47
vuelto,47
hacia,47
propósito,47
venido,46
cortesía,46
real,46
justicia,46
cargo,46
santa,46
llegado,46
muestra,46
quieren,46
esté,46
fueran,46
cueva,46
emperador,46
año,46
darme,46
entiendo,46
cabellos,46
imaginación,46
sueño,45
árboles,45
efeto,45
viento,45
esperanza,45
escudos,45
sabio,45
pudiese,45
conocer,45
tarde,45
mesa,45
esas,45
sabes,45
bosque,45
todavía,45
pocos,45
albarda,45
huésped,45
instante,45
horas,45
estremo,45
fuesen,44
verdaderamente,44
llevaba,44
amores,44
corte,44
guerra,44
belleza,44
arriba,44
honestidad,44
vivo,44
tuvieron,44
hechos,44
opinión,44
ingenio,44
peor,43
amadís,43
quedar,43
general,43
favor,43
cólera,43
subir,43
contado,43
capitán,43
gloria,43
buscando,43
anda,42
linaje,42
mejores,42
tiempos,42
llamado,42
dueño,42
venganza,42
mono,42
jardín,42
imposible,42
largo,42
fuerte,42
oyeron,42
señas,41
armado,41
llevó,41
agravio,41
primo,41
mías,41
pedir,41
abajo,41
verá,41
doce,41
traje,41
siglos,41
vuestros,41
primer,41
escribir,41
pastores,41
alto,41
viaje,41
alcanzar,41
duques,40
basta,40
rodríguez,40
cautivo,40
seguro,40
costumbre,40
alzó,40
hiciese,40
clara,40
oidor,40
hallaron,40
lleva,40
pasaron,40
amistad,40
diego,40
cama,40
admiración,40
veras,40
esos,40
verse,40
rodillas,39
vaya,39
malos,39
quiteria,39
leyes,39
míos,39
vamos,39
cuál,39
conciencia,39
vienen,39
señales,39
pide,39
contrario,39
leguas,39
podían,39
dama,39
desdichado,39
parar,38
salido,38
cide,38
caminos,38
cabrero,38
volvieron,38
leonela,38
trata,38
alegre,38
éstos,38
yelmo,38
dinero,38
barba,38
dientes,38
deja,38
papel,38
diligencia,38
díjole,38
levantó,38
tornó,38
perlas,38
di,37
hacían,37
paciencia,37
discreta,37
molido,37
luna,37
entrambos,37
hecha,37
hará,37
hamete,37
juntos,37
correr,37
donaire,37
uso,37
viese,37
mentira,37
mostraba,37
justo,37
gentil,37
conozco,37
grado,37
sala,37
vivir,36
sepultura,36
luis,36
labradora,36
prosiguió,36
caído,36
iglesia,36
morir,36
viniese,36
experiencia,36
obligado,36
gentes,36
echar,36
tuviera,36
palos,36
galeras,36
grandísimo,36
desto,36
pasos,36
querido,35
profesión,35
tenemos,35
guardar,35
decían,35
ausencia,35
creyendo,35
locuras,35
título,35
cumplir,35
presteza,35
asimesmo,35
fui,35
encantador,35
celada,35
cristiana,35
entrañas,35
haría,35
pedazos,35
trabajos,35
soldado,35
imagino,35
baja,35
reyes,35
pasados,35
parecen,34
paje,34
coche,34
quedaba,34
llevado,34
acudió,34
facilidad,34
lecho,34
industria,34
camacho,34
entraron,34
pagar,34
sale,34
cualquiera,34
punta,34
cien,34
dellas,34
viejo,34
éstas,33
refranes,33
canónigo,33
solos,33
vale,33
número,33
costa,33
leones,33
engaño,33
serlo,33
dicha,33
dejaba,33
moza,33
deseaba,33
encantamento,33
barca,33
jaula,33
estamos,33
hacerse,33
hice,33
decirse,33
ocho,33
cuello,33
andado,32
recibió,32
recebir,32
temeroso,32
ponerse,32
podré,32
viéndose,32
merece,32
pláticas,32
bacía,32
diera,32
hablando,32
riendas,32
juro,32
daban,32
principales,32
ancas,32
llevaban,32
damas,32
carne,32
esperaba,32
ayuda,32
naturaleza,32
cualquier,32
burlas,32
admirado,32
revés,32
seguir,32
alforjas,32
gigantes,31
quedo,31
cruel,31
llegaba,31
conoció,31
ganado,31
francia,31
somos,31
rogó,31
pone,31
golpe,31
volviéndose,31
dejaron,31
verle,31
ventana,31
derecho,31
caminar,31
valentía,31
segundo,31
doctor,31
vuelta,31
deje,31
mancebo,31
san,31
suspiros,31
sierra,31
respeto,31
estás,31
siquiera,31
quisiese,31
salieron,31
echó,31
puedes,31
dejase,31
sosiego,30
tomado,30
encantada,30
verdaderas,30
descubierto,30
haberle,30
momento,30
sobresalto,30
solas,30
volviese,30
acometer,30
hábito,30
dime,30
queréis,30
diferentes,30
puestos,30
letra,30
ricote,30
tuve,30
hallo,30
majestad,30
mayordomo,30
gracia,30
dolorida,30
llorar,30
prometido,30
príncipes,30
soldados,30
quitó,30
crédito,30
debió,30
mandado,30
sombra,30
forzoso,30
comenzaron,29
hombros,29
calle,29
determinación,29
decirle,29
casas,29
mulas,29
acudir,29
solamente,29
verás,29
puertas,29
juan,29
mesmos,29
mostró,29
parecido,29
levantar,29
vosotros,29
pensó,29
determinado,29
acabado,29
condesa,29
vizcaíno,29
hacerle,29
villano,29
términos,29
suspenso,29
volviendo,29
mula,29
maritornes,29
particular,29
grisóstomo,28
rostros,28
confuso,28
narices,28
hablado,28
nuevos,28
debo,28
pequeño,28
señoría,28
secreto,28
artificio,28
quiera,28
enojo,28
cuyas,28
pensativo,28
usar,28
derecha,28
famosos,28
partida,28
hallé,28
ánima,28
pareciéndole,28
retablo,28
nacido,28
quisieres,28
calidad,28
mire,28
treinta,28
ínsulas,28
compadre,28
sano,28
salida,28
promesas,28
malas,28
vuelve,28
firme,28
malo,28
negro,28
plaza,28
admirados,28
ofreció,27
tío,27
color,27
aguas,27
barco,27
servicio,27
ponga,27
andaban,27
tratar,27
conviene,27
hiciera,27
estómago,27
cartas,27
tosilos,27
acerca,27
siete,27
estuviese,27
infierno,27
espejos,27
pedía,27
empresa,27
traído,27
imaginar,27
aliento,27
pendencia,27
infanta,27
carnes,27
excelencia,27
cuerdo,27
nombres,27
pasada,27
escudo,27
determinó,27
cuentan,27
lugares,27
hallaba,27
dirá,27
último,27
altas,26
marcela,26
atrevido,26
ley,26
poetas,26
estraña,26
viéndole,26
gobernar,26
agradable,26
mover,26
semejante,26
trifaldi,26
busca,26
piernas,26
pequeña,26
subió,26
despecho,26
traían,26
tampoco,26
gaula,26
desnudo,26
traer,26
asió,26
ladrón,26
diablos,26
valientes,26
respondía,26
altos,26
harto,26
esperanzas,26
hacerme,26
ventera,26
llevan,26
fácil,26
duro,26
ricos,26
estraño,26
malicia,26
tercera,26
yendo,26
ordenó,26
guarda,26
matar,26
árbol,25
pasa,25
desventura,25
espero,25
cuantas,25
irse,25
honesta,25
pobres,25
cierta,25
tonto,25
mes,25
dulce,25
caña,25
piedra,25
pecado,25
gracioso,25
traza,25
recebido,25
comodidad,25
tendido,25
quedan,25
suplico,25
furia,25
sentido,25
tendré,25
puro,25
caída,25
tomando,25
verme,25
miró,25
legua,25
quitado,25
hermoso,25
tomé,25
turcos,25
vuelva,25
bajel,25
necesario,25
reinos,25
limpio,25
den,25
dígame,25
abrió,25
jurar,25
lacayo,24
aquélla,24
alabanzas,24
ponía,24
pocas,24
juramento,24
entrado,24
llega,24
gregorio,24
desgracias,24
breves,24
satisfecho,24
médico,24
gobernadores,24
rigor,24
encantados,24
digna,24
volvía,24
ligereza,24
sintió,24
vecino,24
caballos,24
manda,24
castellano,24
infinitos,24
sentado,24
toma,24
entrada,24
aparte,24
amiga,24
llegándose,24
mentecato,24
veía,24
estudiante,24
alcanza,24
traigo,24
larga,24
ejemplo,24
paño,24
caza,24
honrada,24
trecho,24
mirad,24
echado,24
muchacho,24
además,24
compañeros,24
mostrar,24
ayer,24
pechos,24
dijeron,24
viva,24
merlín,24
preguntar,24
aviso,24
quise,24
hízolo,23
celos,23
muerta,23
convenía,23
impertinente,23
ido,23
habido,23
patria,23
liberal,23
fecho,23
saliese,23
pobreza,23
propio,23
importancia,23
simple,23
usan,23
ponerme,23
teniendo,23
dejé,23
talante,23
vinieron,23
vergüenza,23
entendió,23
cantidad,23
quince,23
carga,23
corral,23
venida,23
parecían,23
acertado,23
cielos,23
desencanto,23
honrado,23
intento,23
juntamente,23
penitencia,23
cuadrilleros,23
conforme,23
golpes,23
perdido,23
romance,23
sitio,23
arte,23
apriesa,23
atención,23
visorrey,23
estancia,23
arremetió,23
ordinario,22
llamó,22
pude,22
papeles,22
vela,22
cayó,22
yerbas,22
refrán,22
maestresala,22
famosa,22
llevo,22
bastante,22
alegría,22
prosigue,22
importa,22
lenguas,22
suyos,22
tenéis,22
salvo,22
discretos,22
corona,22
dura,22
invención,22
desenvoltura,22
meses,22
roldán,22
conde,22
talle,22
haberse,22
mostrado,22
tocar,22
blancas,22
milagro,22
león,22
conocimiento,22
ejecución,22
traidor,22
detrás,22
sacado,22
piensa,22
pusiese,22
miraba,22
cabras,22
faltar,22
llegue,22
ponerle,22
riquezas,22
roto,22
vestida,22
prado,22
serán,22
vee,22
consejos,22
diversas,22
puestas,22
vencimiento,22
temerosa,21
daga,21
rica,21
bellaco,21
escritos,21
soledad,21
perjuicio,21
sabían,21
hechas,21
cola,21
desdichada,21
descuido,21
jaez,21
llena,21
galeotes,21
nací,21
zaragoza,21
sentimiento,21
dijera,21
atento,21
adónde,21
dará,21
pecador,21
dándole,21
trigo,21
atrevimiento,21
ofrecimientos,21
misericordia,21
temiendo,21
hermandad,21
menor,21
monte,21
humilde,21
halla,21
vas,21
prueba,21
labios,21
vive,21
peso,21
liberalidad,21
calles,21
soneto,21
debían,21
música,21
justas,21
demonio,21
poesía,21
pelo,21
recio,21
figuras,21
grave,21
suspensos,21
diferencia,21
pagado,21
vendrá,21
bronce,20
defensa,20
canto,20
mozos,20
recato,20
poderoso,20
ignorante,20
argel,20
daría,20
sujeto,20
ciencia,20
ruego,20
lienzo,20
acudieron,20
enamorados,20
estuviera,20
dedo,20
mientras,20
comido,20
habla,20
descubrió,20
montaña,20
maravilla,20
contigo,20
escribió,20
acabe,20
quedará,20
estrellas,20
andan,20
cubierto,20
batallas,20
campos,20
río,20
movido,20
costillas,20
encierra,20
arriero,20
confusión,20
vimos,20
felice,20
viniere,20
brevedad,20
hierro,20
trecientos,20
máquina,20
mandar,20
pregunta,20
diesen,20
puerto,20
maravillas,20
ropa,20
lástima,20
haz,20
suyas,20
lorenzo,20
verla,20
miraban,20
faltaba,20
tome,20
guía,20
pastora,20
hayan,20
entiende,20
quedado,20
arrojó,20
estilo,20
flor,20
caballeriza,20
mora,20
comedia,20
suceder,20
acaba,20
patio,20
preguntóle,19
bendición,19
primeros,19
dedos,19
pudieran,19
virtudes,19
sabré,19
yerba,19
quede,19
durmiendo,19
ojo,19
escuchando,19
despertó,19
peligros,19
tocaba,19
muelas,19
miserable,19
bella,19
menudo,19
sevilla,19
humor,19
prudente,19
estrecheza,19
trance,19
entendido,19
dejan,19
llano,19
hubieran,19
discretas,19
desventuras,19
vengo,19
tuyo,19
compañero,19
nación,19
melisendra,19
humana,19
montañas,19
escondido,19
debes,19
ceremonias,19
casado,19
mirado,19
segura,19
cara,19
adarga,19
camisa,19
sufrir,19
pudiere,19
do,19
corta,19
espadas,19
peña,19
carrera,19
ven,19
llenas,19
bestias,19
vencedor,19
espanto,19
cortés,19
circunstantes,19
llegóse,19
pintado,19
digas,19
fee,19
vais,19
verdaderos,19
defender,19
paga,19
fortaleza,19
acciones,19
persiguen,19
espíritu,18
necedades,18
docientos,18
prometida,18
breve,18
profundo,18
morena,18
desmayada,18
clavileño,18
turco,18
engañado,18
alegres,18
común,18
estáis,18
servicios,18
bajo,18
frío,18
corría,18
rayos,18
posesión,18
probar,18
humano,18
casos,18
piedras,18
desdichas,18
herida,18
tengan,18
testamento,18
queso,18
cueros,18
responde,18
sabido,18
leandra,18
aquéllos,18
comida,18
blanda,18
contenta,18
canta,18
duerme,18
ruegos,18
saque,18
malambruno,18
sirva,18
gallardo,18
pensado,18
improviso,18
bienes,18
claudia,18
hilo,18
levantándose,18
lanzón,18
proseguir,18
roma,18
gozar,18
freno,18
prudencia,18
manteles,18
persuadir,18
atado,18
hermanos,18
ducados,18
podéis,18
veas,18
cuerpos,18
veréis,18
redonda,18
nicolás,18
parientes,18
escuadrón,18
prometió,18
despojos,18
premio,18
campaña,18
entra,18
huesos,18
benengeli,18
usa,18
querían,18
aires,18
interés,18
bálsamo,18
honesto,18
plata,18
cautivos,18
veis,18
imaginaba,18
salario,18
huir,18
carreta,18
secretario,17
compasión,17
ofrecía,17
discursos,17
encina,17
usanza,17
estuvieron,17
promesa,17
bueyes,17
diere,17
terrible,17
quedase,17
llenos,17
agravios,17
llegase,17
poniendo,17
precio,17
arzobispo,17
mármol,17
casar,17
palo,17
perdón,17
desmayo,17
prometo,17
siguiente,17
berbería,17
acabada,17
sentidos,17
vuelvo,17
sospecha,17
mortal,17
oí,17
descubrieron,17
malandrines,17
pasase,17
tesoro,17
procura,17
detuvo,17
olvido,17
vía,17
llevaron,17
corre,17
castigo,17
supiese,17
comenzado,17
flores,17
hallarse,17
sed,17
sentencias,17
continente,17
estruendo,17
heridas,17
ora,17
reposo,17
entera,17
vulgo,17
encantamentos,17
fuente,17
menesterosos,17
cadena,17
parecerle,17
justa,17
saben,17
huyendo,17
remo,17
espejo,17
llamada,17
levantaron,17
seda,17
seas,17
solía,17
abundancia,17
seguridad,17
tendría,17
recado,17
ingenioso,17
mandamiento,17
desear,17
perro,17
antigua,17
puntualidad,17
pecados,17
amantes,17
garganta,17
consideración,17
marién,16
pudieron,16
hubiere,16
cuántas,16
pondré,16
acordó,16
podido,16
gaiferos,16
ejercicios,16
beber,16
dondequiera,16
verano,16
regalo,16
mandaba,16
consintió,16
habló,16
cantar,16
ganar,16
envía,16
abrazó,16
ana,16
respondido,16
adorno,16
atentamente,16
hablaba,16
infinitas,16
quisieren,16
espuelas,16
rogar,16
ajena,16
pasaban,16
principalmente,16
parezca,16
ventaja,16
maleta,16
quejas,16
habrán,16
sosegado,16
alas,16
entero,16
muchachos,16
curioso,16
rocín,16
antiguos,16
bodas,16
come,16
curiosidad,16
costumbres,16
labradores,16
ansimesmo,16
enamorada,16
entrambas,16
deshora,16
conocía,16
dejaré,16
micomicona,16
placer,16
tristeza,16
llevando,16
ciento,16
atrás,16
enfermedad,16
álvaro,16
salí,16
comedias,16
disparate,16
contando,16
colores,16
cabreros,16
dijere,16
iguales,16
darte,16
joyas,16
cena,16
desa,16
vivía,16
favorecer,16
novela,16
vicente,16
creyó,16
temer,16
demasiadamente,16
sabrá,16
concierto,16
soga,16
molde,16
falto,16
volverse,16
subieron,16
paredes,16
verdades,16
estacas,16
envidia,16
contentos,16
naturales,16
cuesta,16
tiento,16
dejasen,15
dello,15
escribano,15
sirve,15
seco,15
dádivas,15
habilidad,15
ingrata,15
entretenimiento,15
diole,15
compuesto,15
condado,15
mentir,15
escrúpulo,15
ambrosio,15
consuelo,15
mentiras,15
gentileza,15
grandezas,15
viven,15
pensando,15
castigar,15
vivos,15
pase,15
cincuenta,15
entrando,15
alabanza,15
seiscientos,15
vuelven,15
bolsa,15
prendas,15
viesen,15
serían,15
igual,15
saltó,15
andrés,15
sustentar,15
negra,15
sirven,15
negros,15
pedido,15
pluma,15
escuchaba,15
fermosa,15
montes,15
entré,15
vasallos,15
mirase,15
cae,15
pido,15
salga,15
príncipe,15
jornada,15
estima,15
reír,15
noches,15
vano,15
traen,15
ausente,15
libres,15
sabiendo,15
digan,15
rescate,15
rato,15
huéspedes,15
llegan,15
púsose,15
dejará,15
tuya,15
fermosura,15
virrey,15
puntas,15
simplicidad,15
confesar,15
buscarle,15
quisiéredes,15
cabestro,15
amparo,15
pago,15
miguel,15
murió,15
piden,15
ajenas,15
salamanca,15
asiéndole,15
azote,15
santos,15
imagen,15
propuso,15
mambrino,15
satisfación,15
trato,15
seré,15
alteza,15
orbe,15
cerrada,15
cuchilladas,15
brío,15
límites,15
cuadrillero,15
humildad,15
vitoria,15
bellotas,15
sacaron,15
cuándo,15
félix,15
barcelona,15
palacios,15
marqués,15
toque,15
penas,15
levantado,15
perdición,15
males,15
gato,15
hermosas,15
escribe,15
deshonra,15
siguió,15
descubrir,15
vara,14
acertó,14
lleve,14
razonable,14
sigue,14
ése,14
siguieron,14
arroyo,14
puntos,14
contiene,14
afrenta,14
testigos,14
fiestas,14
hojas,14
leyó,14
conocidos,14
referido,14
confieso,14
dejo,14
olor,14
tomase,14
mata,14
apearse,14
pierna,14
lana,14
cruz,14
estrella,14
veen,14
riqueza,14
tuertos,14
almas,14
república,14
falte,14
enfermo,14
digno,14
castellana,14
reja,14
puñadas,14
cerrar,14
faldas,14
fiesta,14
pieza,14
manta,14
niñerías,14
encanto,14
mismos,14
lela,14
ciertos,14
sabéis,14
maestro,14
añadidura,14
ahínco,14
ligero,14
llamo,14
juez,14
rienda,14
juzgar,14
leonero,14
parió,14
respondiese,14
partió,14
dígolo,14
muchacha,14
cobarde,14
alzando,14
quédese,14
acomodó,14
asiento,14
trujo,14
santo,14
docena,14
palacio,14
muera,14
cabra,14
sentir,14
iré,14
negar,14
pudiesen,14
quienquiera,14
izquierdo,14
hallará,14
seno,14
animal,14
pares,14
decirte,14
frente,14
oía,14
prisión,14
cobrar,14
procuraba,14
pelear,14
varón,14
tuviere,14
quedaré,14
tristes,14
deso,14
medias,14
limpia,14
pasadas,14
báculo,14
zapatos,14
apartó,14
ovejas,14
madrid,14
paraba,14
sentencia,14
quedé,14
testigo,14
palma,14
dalle,14
olvidado,14
contornos,14
cenar,14
viniesen,14
pendencias,14
sanchica,14
procesión,14
sima,14
harán,14
dejaban,14
blando,14
valle,14
error,14
guarde,14
corrido,14
propia,13
arrogante,13
cima,13
halle,13
instrumentos,13
maravedís,13
pasamonte,13
cantando,13
falsa,13
pidiese,13
claridad,13
remediar,13
músico,13
dejemos,13
averiguar,13
dichoso,13
criadas,13
gabán,13
imitar,13
fuentes,13
historiador,13
corriendo,13
agradecido,13
apostaré,13
entereza,13
tardanza,13
siglo,13
autores,13
suspiro,13
valer,13
grandísima,13
hueso,13
pasan,13
movió,13
miembros,13
anduvo,13
hagan,13
cuántos,13
abismo,13
venideros,13
considerando,13
llamando,13
católico,13
leyese,13
ollas,13
fondo,13
apeándose,13
amante,13
escuchar,13
niña,13
preguntado,13
capellán,13
lanzas,13
mismas,13
mando,13
emperadores,13
antiguo,13
voto,13
estimar,13
amenazas,13
prados,13
uñas,13
público,13
vidas,13
noble,13
condiciones,13
acullá,13
descubre,13
piense,13
podrán,13
abierto,13
cumplido,13
cárcel,13
manifiesto,13
juntas,13
herido,13
sesenta,13
región,13
acomodado,13
visera,13
alcornoque,13
jueces,13
anoche,13
fea,13
estará,13
autoridad,13
habemos,13
canalla,13
principios,13
corales,13
sacando,13
cecial,13
ancho,13
compuso,13
gritos,13
denuedo,13
vuesas,13
quisieron,13
claras,13
echando,13
frailes,13
corto,13
conocida,13
milagros,13
sentía,13
encerrado,13
desesperado,13
quedara,13
maldiciones,13
escritas,13
norte,13
añadir,13
miente,13
simples,13
hueco,13
llevase,13
falso,13
salía,13
saco,13
conversación,13
puse,13
decirme,13
desengaño,13
buscaba,13
pro,13
atónito,13
entretener,13
verdes,13
ligera,13
siento,13
bajó,13
fantasmas,13
calor,13
moreno,13
abrir,13
peñas,13
acabando,13
cansado,13
coces,13
fatiga,13
place,13
so,13
playa,13
suave,13
fuertemente,13
dormía,13
remos,13
amada,12
quedos,12
